Context,Question,Answer,filename
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.","Dalam situasi krisis, apa keuntungan mekanisme pasal 18 bagi keamanan nasional?",Memberi fleksibilitas tindakan cepat sambil tetap menjaga akuntabilitas melalui pelaporan DPR.,uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Siapa yang menghadiri rapat DPR untuk membahas laporan?,"Panglima, Menhan, dan pejabat terkait ditugaskan hadir DPR.",uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Bagaimana urgensi sidang DPR diatur untuk pasal ini?,DPR dapat menggelar sidang luar biasa untuk menanggapi laporan.,uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Apakah pelaporan dapat dilakukan secara elektronik?,"UU tidak spesifik, namun saat ini dapat menggunakan sistem e-Parlemen DPR.",uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Bagaimana pemerintah menginformasikan publik tentang laporan?,Melalui siaran pers dan dokumen terbuka DPR.,uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Apakah pelaporan mencakup semua detail taktis operasi?,"Laporan umumnya ringkasan strategis, detail taktis dirahasiakan demi keamanan.",uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Bagaimana DPR dapat membatalkan pengerahan setelah laporan?,DPR memberi keputusan resmi yang mengharuskan penghentian operasi.,uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Apakah pasal 18 berlaku untuk pengerahan di dalam negeri?,"Ya, mencakup ancaman dari dalam negeri maupun luar negeri.",uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Bagaimana pasal ini mempengaruhi kesiapan TNI?,Memberi kriteria kapan pengerahan darurat dapat dilaksanakan.,uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Apa peran Panitia Angket DPR dalam pasal ini?,Panitia Angket dapat dibentuk untuk menginvestigasi laporan pengerahan.,uu_34_tahun_2004_771-821.json
"(1) Dalam keadaan memaksa untuk menghadapi ancaman militer dan/atau ancaman bersenjata, Presiden dapat langsung mengerahkan kekuatan TNI. (2) Dalam hal pengerahan langsung kekuatan TNI sebagaimana dimaksud pada ayat (1), dalam waktu 2 X 24 jam terhitung sejak dikeluarkannya keputusan pengerahan kekuatan, Presiden harus melaporkan kepada Dewan Perwakilan Rakyat. (3) Dalam hal Dewan Perwakilan Rakyat tidak menyetujui pengerahan sebagaimana dimaksud pada ayat (1) dan ayat (2), Presiden harus menghentikan pengerahan kekuatan TNI tersebut.",Bagaimana pasal 18 diterapkan dalam latihan gabungan internasional?,"Jika dianggap operasi nyata, pelaporan tetap diwajibkan.",uu_34_tahun_2004_771-821.json
"Pasal 3 ayat (2) sebelum perubahan menyatakan: ""Dalam kebijakan dan strategi pertahanan serta dukungan administrasi, TNI di bawah koordinasi Departemen Pertahanan.""",Apa inti pengaturan Pasal 3 ayat (2) sebelum diubah?,"Intinya, semua urusan kebijakan, strategi pertahanan, dan dukungan administrasi TNI dikoordinasikan langsung oleh Departemen Pertahanan.",perbahan_uu_1-30.json
Pasal 3 ayat (2) sebelum perubahan menempatkan TNI di bawah koordinasi Departemen Pertahanan.,Bagaimana hubungan koordinatif TNI dengan Departemen Pertahanan menurut aturan lama?,TNI wajib menyelaraskan kebijakan dan administrasinya melalui Departemen Pertahanan sebagai pemegang koordinasi.,perbahan_uu_1-30.json
"Istilah yang digunakan dalam ketentuan lama adalah ""Departemen Pertahanan"".","Mengapa istilah ""Departemen Pertahanan"" penting dicatat pada versi lama UU?","Karena pada masa itu nomenklatur resmi lembaga pemerintah yang menangani pertahanan masih berbentuk departemen, belum kementerian.",perbahan_uu_1-30.json
"Pada periode sebelum perubahan, fokus koordinasi lebih umum tanpa penyebutan aspek perencanaan strategis TNI.",Adakah penekanan khusus terkait perencanaan strategis TNI dalam versi lama?,Tidak ada; versi lama bersifat lebih umum dan belum menyoroti aspek perencanaan strategis secara tersendiri.,perbahan_uu_1-30.json
Ketentuan lama belum menyinggung secara eksplisit batasan ruang lingkup koordinasi.,Apakah ruang lingkup koordinasi Departemen Pertahanan dengan TNI dijabarkan rinci dalam aturan lama?,"Belum, sehingga interpretasinya bisa sangat luas dan kurang spesifik.",perbahan_uu_1-30.json
"Perubahan Pasal 3 ayat (2) kini berbunyi: ""Kebijakan dan strategi pertahanan serta dukungan administrasi yang berkaitan dengan aspek perencanaan strategis TNI, berada di dalam koordinasi Kementerian Pertahanan.""",Apa perbedaan utama redaksi baru dibandingkan redaksi lama?,Redaksi baru mengganti nomenklatur menjadi Kementerian Pertahanan dan menambahkan frasa khusus mengenai aspek perencanaan strategis TNI.,perbahan_uu_1-30.json
"Redaksi baru menggunakan istilah ""Kementerian Pertahanan"".","Mengapa istilah ""Kementerian Pertahanan"" menggantikan ""Departemen Pertahanan""?","Karena setelah reformasi birokrasi, seluruh departemen berubah menjadi kementerian; istilah ini menyesuaikan struktur pemerintahan terkini.",perbahan_uu_1-30.json
"Penambahan frasa ""yang berkaitan dengan aspek perencanaan strategis TNI"" memperjelas fokus koordinasi.",Apa tujuan memasukkan frasa tentang perencanaan strategis dalam pasal yang diperbarui?,"Untuk menegaskan bahwa koordinasi Kementerian Pertahanan dengan TNI berfokus pada perencanaan strategis, bukan pada urusan operasional harian.",perbahan_uu_1-30.json
Perubahan menekankan sinergi TNI–Kementerian Pertahanan dalam perumusan strategi jangka panjang.,Bagaimana dampak perubahan ini terhadap proses perencanaan pertahanan?,"Perencanaan menjadi lebih terpadu karena disusun bersama Kementerian Pertahanan, memastikan konsistensi dengan kebijakan nasional.",perbahan_uu_1-30.json
"Koordinasi administrasi tetap disebut, tetapi kini dibatasi pada hal-hal yang mendukung perencanaan strategis.",Apakah dukungan administrasi masih berada di bawah koordinasi Kementerian Pertahanan?,"Ya, namun terbatas pada dukungan yang mendukung perencanaan strategis, sehingga administrasi internal TNI yang bersifat teknis tetap dikelola TNI.",perbahan_uu_1-30.json
"Pasal 15
Tugas dan kewajiban Panglima adalah:
1. memimpin TNI;
2. melaksanakan kebijakan pertahanan negara;
3. menyelenggarakan strategi militer dan melaksanakan operasi militer;
4. mengembangkan doktrin TNI;
5. menyelenggarakan penggunaan kekuatan TNI bagi kepentingan operasi militer;
6. menyelenggarakan pembinaan kekuatan TNI serta memelihara kesiagaan operasional;
7. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pertahanan negara;
8. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pemenuhan kebutuhan TNI dan komponen pertahanan lainnya;
9. memberikan pertimbangan kepada Menteri Pertahanan dalam menyusun dan melaksanakan perencanaan strategis pengelolaan sumber daya nasional untuk kepentingan pertahanan negara;
10. menggunakan komponen cadangan setelah dimobilisasi bagi kepentingan operasi militer;
11. menggunakan komponen pendukung yang telah disiapkan bagi kepentingan operasi militer; serta
12. melaksanakan tugas dan kewajiban lain sesuai dengan peraturan perundang-undangan.",Apa isi pokok tugas Panglima nomor 1?,1. memimpin TNI,uu_34_tahun_2004_621-671_fixed_context.json
"Pasal 15
Tugas dan kewajiban Panglima adalah:
1. memimpin TNI;
2. melaksanakan kebijakan pertahanan negara;
3. menyelenggarakan strategi militer dan melaksanakan operasi militer;
4. mengembangkan doktrin TNI;
5. menyelenggarakan penggunaan kekuatan TNI bagi kepentingan operasi militer;
6. menyelenggarakan pembinaan kekuatan TNI serta memelihara kesiagaan operasional;
7. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pertahanan negara;
8. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pemenuhan kebutuhan TNI dan komponen pertahanan lainnya;
9. memberikan pertimbangan kepada Menteri Pertahanan dalam menyusun dan melaksanakan perencanaan strategis pengelolaan sumber daya nasional untuk kepentingan pertahanan negara;
10. menggunakan komponen cadangan setelah dimobilisasi bagi kepentingan operasi militer;
11. menggunakan komponen pendukung yang telah disiapkan bagi kepentingan operasi militer; serta
12. melaksanakan tugas dan kewajiban lain sesuai dengan peraturan perundang-undangan.",Apa isi pokok tugas Panglima nomor 2?,2. melaksanakan kebijakan pertahanan negara,uu_34_tahun_2004_621-671_fixed_context.json
"Pasal 15
Tugas dan kewajiban Panglima adalah:
1. memimpin TNI;
2. melaksanakan kebijakan pertahanan negara;
3. menyelenggarakan strategi militer dan melaksanakan operasi militer;
4. mengembangkan doktrin TNI;
5. menyelenggarakan penggunaan kekuatan TNI bagi kepentingan operasi militer;
6. menyelenggarakan pembinaan kekuatan TNI serta memelihara kesiagaan operasional;
7. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pertahanan negara;
8. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pemenuhan kebutuhan TNI dan komponen pertahanan lainnya;
9. memberikan pertimbangan kepada Menteri Pertahanan dalam menyusun dan melaksanakan perencanaan strategis pengelolaan sumber daya nasional untuk kepentingan pertahanan negara;
10. menggunakan komponen cadangan setelah dimobilisasi bagi kepentingan operasi militer;
11. menggunakan komponen pendukung yang telah disiapkan bagi kepentingan operasi militer; serta
12. melaksanakan tugas dan kewajiban lain sesuai dengan peraturan perundang-undangan.",Apa isi pokok tugas Panglima nomor 3?,3. menyelenggarakan strategi militer dan melaksanakan operasi militer,uu_34_tahun_2004_621-671_fixed_context.json
"Pasal 15
Tugas dan kewajiban Panglima adalah:
1. memimpin TNI;
2. melaksanakan kebijakan pertahanan negara;
3. menyelenggarakan strategi militer dan melaksanakan operasi militer;
4. mengembangkan doktrin TNI;
5. menyelenggarakan penggunaan kekuatan TNI bagi kepentingan operasi militer;
6. menyelenggarakan pembinaan kekuatan TNI serta memelihara kesiagaan operasional;
7. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pertahanan negara;
8. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pemenuhan kebutuhan TNI dan komponen pertahanan lainnya;
9. memberikan pertimbangan kepada Menteri Pertahanan dalam menyusun dan melaksanakan perencanaan strategis pengelolaan sumber daya nasional untuk kepentingan pertahanan negara;
10. menggunakan komponen cadangan setelah dimobilisasi bagi kepentingan operasi militer;
11. menggunakan komponen pendukung yang telah disiapkan bagi kepentingan operasi militer; serta
12. melaksanakan tugas dan kewajiban lain sesuai dengan peraturan perundang-undangan.",Apa isi pokok tugas Panglima nomor 4?,4. mengembangkan doktrin TNI,uu_34_tahun_2004_621-671_fixed_context.json
"Pasal 15
Tugas dan kewajiban Panglima adalah:
1. memimpin TNI;
2. melaksanakan kebijakan pertahanan negara;
3. menyelenggarakan strategi militer dan melaksanakan operasi militer;
4. mengembangkan doktrin TNI;
5. menyelenggarakan penggunaan kekuatan TNI bagi kepentingan operasi militer;
6. menyelenggarakan pembinaan kekuatan TNI serta memelihara kesiagaan operasional;
7. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pertahanan negara;
8. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pemenuhan kebutuhan TNI dan komponen pertahanan lainnya;
9. memberikan pertimbangan kepada Menteri Pertahanan dalam menyusun dan melaksanakan perencanaan strategis pengelolaan sumber daya nasional untuk kepentingan pertahanan negara;
10. menggunakan komponen cadangan setelah dimobilisasi bagi kepentingan operasi militer;
11. menggunakan komponen pendukung yang telah disiapkan bagi kepentingan operasi militer; serta
12. melaksanakan tugas dan kewajiban lain sesuai dengan peraturan perundang-undangan.",Apa isi pokok tugas Panglima nomor 5?,5. menyelenggarakan penggunaan kekuatan TNI bagi kepentingan operasi militer,uu_34_tahun_2004_621-671_fixed_context.json
"Pasal 15
Tugas dan kewajiban Panglima adalah:
1. memimpin TNI;
2. melaksanakan kebijakan pertahanan negara;
3. menyelenggarakan strategi militer dan melaksanakan operasi militer;
4. mengembangkan doktrin TNI;
5. menyelenggarakan penggunaan kekuatan TNI bagi kepentingan operasi militer;
6. menyelenggarakan pembinaan kekuatan TNI serta memelihara kesiagaan operasional;
7. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pertahanan negara;
8. memberikan pertimbangan kepada Menteri Pertahanan dalam hal penetapan kebijakan pemenuhan kebutuhan TNI dan komponen pertahanan lainnya;
9. memberikan pertimbangan kepada Menteri Pertahanan dalam menyusun dan melaksanakan perencanaan strategis pengelolaan sumber daya nasional untuk kepentingan pertahanan negara;
10. menggunakan komponen cadangan setelah dimobilisasi bagi kepentingan operasi militer;
11. menggunakan komponen pendukung yang telah disiapkan bagi kepentingan operasi militer; serta
12. melaksanakan tugas dan kewajiban lain sesuai dengan peraturan perundang-undangan.",Apa isi pokok tugas Panglima nomor 6?,6. menyelenggarakan pembinaan kekuatan TNI serta memelihara kesiagaan operasional,uu_34_tahun_2004_621-671_fixed_context.json
